3038,3044,3070,3093,3123,3127,3150,3160,3024,3025,3027,3033,3034,3040,3042,3045,3055,3063,3078,3100,3115,3134,3152,3154,3170,3172,3174,3197,3218,3228,3023,3039,3071,3081,3089,3091,3111,3112,3114,3120,3122,3124,3133,3136,3141,3161,3183,3184,3206,3221,3223
7.606160733668887,7.545906853381863,7.727625581565069,7.491910417568245,7.711690029941624,7.477630831947154,7.63555805779956,7.611093219155843,7.744070528641527,7.507680327649936,7.6188062318446015,7.741749956289485,7.7341916835018845,7.526224037586867,7.585857954015703,7.66081938049387,7.734574522255657,7.4625766009310786,7.6357782964950855,7.663504395618643,7.632164164010804,7.649995889890148,7.859397718105141,7.461383751598574,7.665090848908704,7.489727346747984,7.727291095261798,7.881381392244913,7.542311054019679,7.762252007703606,7.867398960233087,7.562667007585114,7.596346439050318,7.436577197842091,7.867943660113141,7.416924249814415,7.548106988522261,7.703242506068428,7.58034952490397,7.628267539350763,7.513711773183539,7.6066494721146185,7.647519490528932,7.81988050570332,7.6222232459066195,7.637954424131686,7.5133034625522095,7.575298887862898,7.575321655370487,7.605336864903571,7.642846668831359
10.61288010179561,10.942082703423903,10.902457869196276,11.11349167539005,10.682493851866383,11.289397445647051,10.97319277112911,10.768541576640283,10.958638881464804,11.191526252246529,11.066666550723589,11.327579370525724,10.790802888002856,11.071150846049411,11.153741217556362,11.047715655733132,10.961382201564021,11.349066894258264,10.583278454104292,11.017311832413986,11.062708241011425,10.907204538124878,10.638028167155891,10.897479226350276,10.975418040069952,11.755849819314856,10.754862707417637,10.827053835774581,11.260312973893392,11.0158023677293,10.996367217108885,11.467720831703764,11.155375399547829,11.334657321409763,10.788951676448514,11.66647400200585,11.211713042747729,11.055379027685563,10.94298717299193,10.95179683542029,11.448226076718804,11.27107861085695,11.418790661450242,10.85376645086465,10.883665555181707,10.827585802473203,11.387074379535616,11.110931634000949,11.001333772653135,11.0399239181013,10.720055679406169
6.977288513988252,7.133700252968096,7.002793747801027,7.017310625391227,7.096066244323211,6.935858824570435,7.039695742641665,7.03499685238919,6.979312552166573,7.020268297443967,6.971554155148201,7.039865049748523,6.918547012754698,7.1278945695080935,6.994564819731883,6.98563273198056,7.117587375901499,6.881398374526962,6.979782970063921,7.044254095017459,7.049609858849763,7.008529283163231,6.929265848961403,7.073736355683831,7.078287114210666,7.054704931607137,6.951727314899656,6.978651190444367,6.897124166702004,6.970058903970108,6.877457981867725,6.956598851168575,6.9706846249342025,7.031261673244788,7.002345309300015,7.031898871984401,7.055154483304188,6.970035961434248,6.87870303267338,6.9857475437039565,7.045530962240086,6.987029891405319,6.9925360818904805,7.0219495045691405,7.01828444958798,7.118678586721966,7.092041572714595,7.071310103629512,7.06632464067396,7.084094421481038,6.854646051482379
6.833144623463691,6.881101007678818,6.9444760008094235,6.845454892274985,6.840809867247565,6.863818961662811,6.89903738183888,6.876893486711654,6.879591088617133,6.861750061229596,6.883081263641319,6.956167089025989,6.8887253935156085,6.885499516185106,6.909573373131448,6.906117536833492,6.95025187728017,6.824874129799836,6.857576562669772,6.930569145546482,6.920422335756004,6.850941480145981,6.873230195258812,6.7971318946723045,6.929957765803698,6.941103798919054,6.857336955360392,6.904598242736321,6.9030923170514384,6.970765845544993,6.977865609025584,6.925886918614546,6.8841001000981406,6.865703241109159,6.934320948148179,6.922052582070419,6.8977655843562795,6.915578479718631,6.850433874995596,6.84961425734478,6.862540731997147,6.8923648822152925,6.936959617759036,6.970621109554771,6.878707155358695,6.875759372214865,6.915261794757017,6.921136795396677,6.894289320791119,6.882354082433563,6.8460133106740715
9.420865885650182,9.133753372668513,9.17708318944327,9.304060071391742,9.318748674628354,9.33251075673412,9.21173922588934,9.264330645268934,9.347334529293768,9.267409350919667,9.305307679377602,9.106270257595911,9.38821409732132,9.119574033912263,9.211296385082658,9.253947414467014,9.034171844024714,9.465435600708984,9.374177486806232,9.144475195412166,9.150787519097525,9.355326883624208,9.455405990307627,9.353952012058192,9.114575023160288,8.97970611052453,9.42472474016331,9.338656903600446,9.303631153829581,9.157578606807963,9.264600356868794,9.177167599617148,9.294242627766037,9.221685966425845,9.24667634577581,9.079561413377526,9.16531106292242,9.260859525761505,9.46001861418744,9.372342002725613,9.235015851813372,9.259586764557108,9.089168390738912,9.130233339888344,9.276375618232963,9.192014692695123,9.068524692317274,9.109177240756363,9.177066532112908,9.194345882321418,9.519296870240266
7.109007998012377,7.125812925768489,7.043569842844734,7.073553310098873,7.163633322817379,7.009434460271278,7.07496383235635,7.099564875974952,7.066622778348786,7.060685276046083,7.04318008721374,7.022505084728727,7.044721454177919,7.109013798123147,7.029655623219238,7.041221321706409,7.0857242711283925,7.000165832534919,7.10063034707308,7.057624637590398,7.060156376288861,7.094029683328373,7.0799640978291265,7.142785836397115,7.077564169157968,6.971240163892666,7.080889624751164,7.072366556777557,6.97543990328723,7.006602017698555,6.967748454940386,6.971175871807777,7.033609378418633,7.047218641003605,7.068490709677649,6.987803820537113,7.058001410805625,7.03090825482747,7.024500916256277,7.078855408413185,7.052762014688663,7.028409796257865,6.976811708748632,7.048296350850936,7.08244023721906,7.137496392855219,7.047644886095827,7.06209445657789,7.083706331542784,7.098285804318838,7.0375744105088
7.031530913835348,6.9486383770834355,6.922163560617359,7.047463709225253,6.988809527733978,7.071700805756553,6.966649770978601,6.974286669741229,7.012489086682127,7.0350753426483585,7.018448308791196,6.935802439235216,7.007526217074336,6.957366105080425,6.9865456597980256,6.985552305455911,6.869157422086487,7.142355583731575,6.999869746587821,6.932880135322195,6.946409280545891,7.028397962140402,7.010327221570846,7.062516551631498,6.91736731759453,6.952102722071388,7.028786124263286,6.974191903769524,7.038407561445763,6.91474609889179,6.940532342806409,7.0004172691253,7.025456479548897,7.038359874826048,6.9268270923947775,7.003087247515067,6.983122554904334,6.981833739889484,7.077590455959587,7.041894685100761,7.049565302615761,7.021102803150088,6.940581326640362,6.88217005625704,6.989400400890197,6.9516617262542795,6.961773818310038,6.940951235122255,6.963830716642045,6.975804942105584,7.0717805187771
8.078437763083146,7.9479416614129335,7.65035320262192,7.787991251712642,8.182638559154432,7.527194927791667,7.769877696673036,7.941993755666395,7.7669172254431205,7.703113673854432,7.668603645842932,7.417746146935989,7.760936281755112,7.850056473970157,7.570444722464966,7.639841261294267,7.806095106458855,7.526736903735024,8.03565216604371,7.666707386952194,7.670951123767965,7.902107755449116,7.922320497083372,8.116807031609461,7.737182367432623,7.3617056356043475,7.910191057516523,7.791515753798383,7.394392038051845,7.473469784335652,7.358554916379214,7.343149920434472,7.6097737624917965,7.613650251994695,7.7613916805222605,7.262313422284232,7.642408665804019,7.594373407773414,7.706335244054143,7.847456484991065,7.583267289412723,7.5413871351700035,7.567560638852899,7.643200843297724,7.849044278070347,8.02169717121268,7.552728352878815,7.661764061564102,7.7934464051146115,7.830058848909537,7.826119119205649
6.8901892583248,6.90338698503613,6.918143945207794,6.8441471299108105,6.844678831628353,6.834627365062307,6.883610324247813,6.909127173877822,6.8207484657615005,6.841506100776761,6.850623750853295,6.8376233102365935,6.870739586046346,6.889155216112026,6.8774312964824,6.866531710847617,6.9146147001863225,6.780141888715887,6.91477423770958,6.9019869682145085,6.8921954337286815,6.833139257482276,6.83568581652861,6.842778417570414,6.909612468309283,6.838062322952923,6.84286663145772,6.825878164843043,6.863449861417323,6.9127958193600705,6.884468422594167,6.843746216498843,6.841864944833936,6.843719879403373,6.875440717869287,6.850158936079389,6.86571145016166,6.8599854667831295,6.851270072768956,6.830419117616849,6.786222176592001,6.823681222277123,6.846678300606235,6.924714908274035,6.88272155979395,6.885340623479912,6.865002582227526,6.90499104709307,6.895300618465793,6.861115182276736,6.868547834790696
