GeneSymbol	X3038	X3044	X3070	X3093	X3123	X3127	X3150	X3160	X3024	X3025	X3027	X3033	X3034	X3040	X3042	X3045	X3055	X3063	X3078	X3100	X3115	X3134	X3152	X3154	X3170	X3172	X3174	X3197	X3218	X3228	X3023	X3039	X3071	X3081	X3089	X3091	X3111	X3112	X3114	X3120	X3122	X3124	X3133	X3136	X3141	X3161	X3183	X3184	X3206	X3221	X3223	SD
APBB1	6.81785414861558	6.77846532830093	6.79566637098093	6.72215517349585	6.81392264198472	6.79176287387322	6.65585230245379	6.76245294351279	6.70687509106875	6.84371341012959	6.79837267551687	7.00282458618382	6.83032888744579	6.85551055914752	6.77766688740331	6.72114667107715	6.72493852427285	6.63205851444395	6.80252433700117	6.68862924156266	6.84114848838947	6.72746954685863	6.76698635733172	6.77494773227153	6.83277112745575	6.82090819375477	6.77832710536473	6.7591683738655	6.57596213092694	6.76492518517881	6.7786170484877	6.63000920192126	6.82506889594377	6.76535958577715	6.81251178762425	6.88680050183238	6.70164065495711	6.69023905885936	6.74693875508889	6.80501141381638	6.77857216112389	6.99817220497614	6.67506378902332	6.8646683065462	6.7822238998841	6.77115032005763	6.79430635308764	6.83903607787154	6.76661261890466	6.84994896602499	6.82636398941548	0.0787710148899513
APOBEC3G	9.42581455842329	8.7438214610674	9.10132799391698	9.18978727165945	9.16896900050338	8.97730016928745	9.12562920352546	8.69192072695631	9.02340752985667	9.02425727834605	8.9874091158008	8.70908687383594	9.25310936008403	8.56683210223224	9.00408720545125	9.28186400212803	9.16422216770379	8.5383238927582	9.24844498004524	8.91697161863967	9.19655066314545	9.21780268897567	9.2575578377348	9.15817792729568	9.15639511639044	8.48079429239344	9.0803117611245	9.1237831329237	9.05929652782117	9.31165237868566	9.71419707003347	8.84719960052625	9.35540349812947	8.7338513826384	9.25481095398344	9.08323864969812	8.66163747950623	9.32266363182604	8.79028670192646	9.10528156188968	8.88016871067122	9.17371329482086	9.3452198875944	9.5033888266569	9.52016507403306	9.33378770156417	8.85967119223115	9.32873252180199	9.19946979223399	8.91188417161893	9.05779061492353	0.263286471799018
APP	7.39492600547463	7.34824855638825	7.44031873290563	7.49256900171732	7.54066646278007	7.48008076014258	6.8326449254467	7.51945955611684	7.43687162288628	7.55007366122122	7.80460637465706	7.51704237541834	7.13905724192383	7.47657442867786	7.49239099007356	7.8956348443404	7.58516536556916	7.77910058360981	7.58366223713161	7.56736941273068	7.76167392615526	7.64507074903672	7.78563129226145	7.74351378425268	7.62149354967832	7.40432676930137	7.58229550526661	7.74935400966028	7.52624285146604	7.41423830010385	7.44286110520032	7.51787641686703	7.56210198444525	7.54560369621237	7.87900853175684	7.60410049671452	7.50540466678123	7.58470841676168	7.45715800463975	7.68966253509275	7.54463698723021	7.60999171817191	7.87933034446035	7.77044789512323	7.83035511307165	7.66139041883543	7.60304435729424	7.79973535832729	7.56175459105157	7.49293824489483	7.55463385707474	0.185128808346253
ARHGAP24	7.5953373011504	7.48038342471041	7.65913771102184	7.58493660568706	7.30223016784379	7.46229342714761	7.33739897877428	7.59675374806978	7.69149835582342	7.66572732351429	7.84045916283472	7.50123063051487	7.39730426658756	7.77054173700528	7.44756165062192	7.33452645437401	7.29750058485725	7.85736261894779	7.14205676485706	7.19286905398329	7.2274477428565	7.60053918702284	7.195172222677	7.31568891756203	7.31131425310341	7.79434516849357	7.57886054470147	7.34741783378762	7.22321677079498	7.02719850215183	7.39375802343745	7.45245281943951	7.40673756130057	7.6470851100295	7.1469126420195	7.90185414883508	7.25280349376026	7.61262457639013	7.3519112966641	7.41309887301507	7.5809558406393	7.57143969490666	7.7893790138139	7.26789951458791	7.51716788612622	7.25743436283259	7.62176029799317	7.54355165676093	7.39560712221334	7.51407226726204	7.46788744319571	0.204255310230237
ARHGEF10L	7.04494264066353	6.92125785105739	7.0580434199639	6.85161945913484	7.01436358295895	7.04971885094665	7.08591680553298	6.88914188828774	6.89186237659316	7.12193462849236	7.20347326874409	7.084288813597	7.05808082587493	7.19240552867239	6.89550106538182	6.92627045995211	7.12567762818875	7.09433272366909	7.00112075548048	6.96907868216513	6.80053328610361	7.04176411864415	6.83348636189967	7.07837848197268	7.26111949100233	6.94513802426624	7.03131437432851	6.98512417246172	6.90964103729827	7.09586082820383	6.94957949585498	7.18850877664734	6.98426540527074	7.06222616831467	6.93521822700096	7.06084468625293	7.06773759101708	7.41076660871048	7.06278196160787	7.0760567434924	6.87992886223156	7.17499383198608	7.02659150292749	7.00071131557917	6.84878750328452	6.9768655622733	7.01711981074285	6.9975448797802	7.07387408802595	7.08333601986067	7.12750910391546	0.115554801541895
ARID4A	7.86831531576068	8.11161381977082	8.02904236714311	8.2150373081227	7.95132198188898	8.14373511190728	7.75401646069836	8.02526259995047	8.05118757113202	8.17202828431377	8.08444361092151	8.29226112785745	8.07869802360536	8.26718591351234	8.16745389601013	8.29648937317375	8.13171457241284	8.3455109286506	7.81372608776503	7.91830141593386	8.04214418416299	8.10780963968255	7.94764663598211	8.1994842756285	8.02268363317194	8.45897987747373	7.93191766595355	8.12343860407913	8.18257900051003	8.05039507250399	7.83651704216813	8.51791071549607	8.09079779402847	8.26736446217933	7.93628143929891	8.48087646895954	8.28223370403414	8.15970712799996	8.28507764374068	8.16430982697588	8.22198240262038	8.04480663500403	8.39631465894895	8.03474413238428	7.84655498393942	8.02139147537845	8.14594488030953	8.00957683051517	8.00529876495713	8.09244788988353	8.08679682580298	0.169421478209742
ARL6IP6	8.34791235632657	8.56575760700393	8.34673631907002	8.39640072613653	8.30953498481795	8.15019037731617	8.67800274922184	8.41334205809183	8.4138921451653	8.55913878869728	8.53649412706455	8.65141510671895	8.34552812002286	8.63997258157647	8.50919852726423	8.40445512052767	8.8119971321905	8.87318013829408	8.3309844076456	8.43985471229525	8.31988326652981	8.4888909023667	8.14822594128686	8.46966396375256	8.40768835951198	8.59519495594336	8.33729154217644	8.3659852620008	8.41795216863194	8.12341589956424	8.53517486799553	8.55233977476176	8.49576715134616	8.57696676565048	8.3631766835326	8.60554628408627	8.48052658989805	8.54613536040481	8.31166874650562	8.42451535039627	8.56609867039787	8.41822915965037	8.44662435903349	8.36345371480208	8.41560184287524	8.30705513958929	8.43397034398422	8.54921550251151	8.50059923395798	8.4317856652228	8.77880190243601	0.151996026985215
ARMCX1	7.03627589672849	6.92374727399062	6.76644524053472	6.91304176337738	6.82018292358905	6.71824553049642	6.70226946002739	6.91350722644495	6.71527066454652	6.79441898655158	6.86798140922889	6.90225983549185	6.80507280635834	6.81618058742486	6.82120131313775	6.90227756480667	6.80064292873099	6.74275976437205	7.00841539828105	6.78323638813084	6.83078125218706	6.86822129297857	6.90842022388232	6.90855292490002	6.90145354144046	6.9390099618132	6.97714710087567	7.00236273419531	6.93348558295581	6.71042485554729	6.89864738582253	6.81781558566554	6.84661230081517	6.8062697966682	7.06217707849504	6.87085204550859	6.74419258500309	6.9006745088007	6.92608549421235	7.02864027064904	6.81125614417993	6.87860743252204	6.79627997435182	6.96307268397765	6.80122975575726	6.76080810498785	6.79261800750192	6.83330397829092	6.85305397105605	6.86465034716985	6.88951490870911	0.0876445264623133
ASGR2	7.83495580644284	7.62584478733044	8.1495785021665	7.80785643423141	7.18234564117909	8.31068083001839	8.49542303964416	8.31212026101468	7.76180399601443	7.7209606205618	8.06457886470644	7.93104987969956	7.55269007602348	7.72205421466019	7.90845546457381	8.49344283298263	7.53414478724573	8.65996966483169	7.5615354955021	7.73063564054207	7.56120772131986	8.0007252768727	8.10164412350595	8.08585236822577	7.43654329687582	7.39726199318499	7.68503824563367	7.68923338699939	7.98376149149643	7.80273931883257	8.00774903801429	7.63859198701009	7.6033530263381	7.8353746381556	7.64432195890852	7.57832055777051	7.64408409280029	8.18237268280739	7.97524008326573	8.00337000501506	8.52327861537025	8.49286488039227	7.95229423431645	7.34206302650298	8.09177210094277	7.70814710413991	8.16660519724075	7.12874631225849	7.80646727397254	7.58346068840489	8.55561079926024	0.356970926698144
ATP2A1	6.62197956566069	6.70255497434058	6.68739832288145	6.74888278704084	6.70231460603459	6.63904749629888	6.78515053809851	6.81335179259012	6.73442850143041	6.76719510731042	6.80871235568848	6.73285257215502	6.618401370045	6.69311833136833	6.69763510618018	6.77847003812498	6.66138031642617	6.71298544937387	6.6926024170412	6.72063654202163	6.7812973232578	6.62382563835664	6.62130003482234	6.68768728189021	6.70749010038741	6.73929800007127	6.76409223942048	6.71900568138963	6.70341180896771	6.60393010745342	6.73731840797552	6.71410961347992	6.65930857003116	6.68666010130908	6.63812048941978	6.69777967850737	6.63387371797959	6.77718255601429	6.76754394249543	6.69490234866168	6.64200055745506	6.95206679317153	6.70188851706454	6.79058665928958	6.58087150567575	6.6519693164485	6.65381710437364	6.70865642669187	6.63567548146143	6.73665184178132	6.70021011523241	0.066250581201754
ATP2B1	7.22451989847419	7.75021019311924	7.53194502312865	7.31137055418621	7.73076963286593	7.65142786691354	7.70889448942543	7.54528637949726	7.93280856972614	7.71008733280073	7.86025510856089	7.80033967730695	7.73724685006696	7.92633840298824	7.74399555114112	7.67956961798865	7.63494379160507	7.96780019550557	7.36366695675117	7.97781394144165	7.85890849321319	7.83497588898205	7.95336609108275	7.94954302280271	7.97017761934432	7.97570672100304	7.42373818407141	7.77015525136528	7.87401727626549	7.98684897875032	7.30676271906837	7.66585221727722	7.2468245584805	7.72237646078234	7.64477144119698	7.65143006277026	7.93463657513732	7.77950059230992	7.98350135241912	7.9030586192994	7.63498396106145	7.75989884958112	7.74667574955118	7.85243646149591	7.31104414653419	7.7672136432215	7.55912431059598	7.38555718588774	7.75212056351095	7.85411533163623	7.82485720665973	0.211684377551564
