GeneSymbol	X3038	X3044	X3070	X3093	X3123	X3127	X3150	X3160	X3024	X3025	X3027	X3033	X3034	X3040	X3042	X3045	X3055	X3063	X3078	X3100	X3115	X3134	X3152	X3154	X3170	X3172	X3174	X3197	X3218	X3228	X3023	X3039	X3071	X3081	X3089	X3091	X3111	X3112	X3114	X3120	X3122	X3124	X3133	X3136	X3141	X3161	X3183	X3184	X3206	X3221	X3223	SD
ALOX15	6.86683004091191	7.10066608976271	7.03084461064174	6.91256104007249	6.73978538989257	6.90826347314132	6.91264987751788	7.31351179961563	6.96559812761502	7.1984830695676	6.9128588428073	7.03505989466754	6.87653565922634	6.96663335266604	6.86721819127362	6.83245749503939	7.16050557338765	6.70557686056587	6.8068221339038	7.13066733861621	7.11890937575793	6.81503175029912	6.82846350517646	7.12241738746115	6.90754758221535	6.77248479712641	6.90556182096194	6.7715305511103	7.02561921175978	6.92141304184753	6.92024050928778	7.10559112654539	6.80967918515329	7.03468032779688	6.86704112293321	6.9218116076429	7.20598024743521	6.75300433433052	6.89660379581028	6.86848840481065	6.88125921275198	6.86499172889375	6.88854771918963	6.75034496102896	6.87775514056921	6.71414819651956	6.83190018652802	6.9196066337297	6.9952269670477	6.91095346093363	6.76393245471319	0.137775341089087
ANGPT1	7.17747339270948	7.00718199677679	7.00864617632801	7.03213356885938	7.01493065753378	7.23015568563594	6.88486374045821	7.48534480213666	7.03910263282688	7.19287295475371	7.04447017174167	7.1243071346915	6.81234311560117	7.0874489463886	7.20950809154909	7.00627885363708	7.15954313624114	7.0019899560489	7.00489006414789	6.88630438750349	7.00611028581503	7.0988090697828	6.78181812976791	7.01287844248098	7.34001262622406	7.36077269277073	7.11256167884919	7.03377064516177	7.48460353694641	7.34969197319027	7.06324646524879	7.59408156795555	7.05675829662225	7.1813158025414	7.07132019454464	7.40445350059639	7.10020250440496	7.05833016895131	7.06425882422358	6.94879253334281	7.01066434405797	6.85956437287333	6.99679042055869	7.07528176405509	7.06264032663343	7.25447379749645	6.96874685526754	7.41616972534621	6.96140756474987	7.18113165956595	6.91371972347268	0.17579075384965
APOBEC3G	9.42581455842329	8.7438214610674	9.10132799391698	9.18978727165945	9.16896900050338	8.97730016928745	9.12562920352546	8.69192072695631	9.02340752985667	9.02425727834605	8.9874091158008	8.70908687383594	9.25310936008403	8.56683210223224	9.00408720545125	9.28186400212803	9.16422216770379	8.5383238927582	9.24844498004524	8.91697161863967	9.19655066314545	9.21780268897567	9.2575578377348	9.15817792729568	9.15639511639044	8.48079429239344	9.0803117611245	9.1237831329237	9.05929652782117	9.31165237868566	9.71419707003347	8.84719960052625	9.35540349812947	8.7338513826384	9.25481095398344	9.08323864969812	8.66163747950623	9.32266363182604	8.79028670192646	9.10528156188968	8.88016871067122	9.17371329482086	9.3452198875944	9.5033888266569	9.52016507403306	9.33378770156417	8.85967119223115	9.32873252180199	9.19946979223399	8.91188417161893	9.05779061492353	0.263286471799018
APP	7.39492600547463	7.34824855638825	7.44031873290563	7.49256900171732	7.54066646278007	7.48008076014258	6.8326449254467	7.51945955611684	7.43687162288628	7.55007366122122	7.80460637465706	7.51704237541834	7.13905724192383	7.47657442867786	7.49239099007356	7.8956348443404	7.58516536556916	7.77910058360981	7.58366223713161	7.56736941273068	7.76167392615526	7.64507074903672	7.78563129226145	7.74351378425268	7.62149354967832	7.40432676930137	7.58229550526661	7.74935400966028	7.52624285146604	7.41423830010385	7.44286110520032	7.51787641686703	7.56210198444525	7.54560369621237	7.87900853175684	7.60410049671452	7.50540466678123	7.58470841676168	7.45715800463975	7.68966253509275	7.54463698723021	7.60999171817191	7.87933034446035	7.77044789512323	7.83035511307165	7.66139041883543	7.60304435729424	7.79973535832729	7.56175459105157	7.49293824489483	7.55463385707474	0.185128808346253
ARHGAP24	7.5953373011504	7.48038342471041	7.65913771102184	7.58493660568706	7.30223016784379	7.46229342714761	7.33739897877428	7.59675374806978	7.69149835582342	7.66572732351429	7.84045916283472	7.50123063051487	7.39730426658756	7.77054173700528	7.44756165062192	7.33452645437401	7.29750058485725	7.85736261894779	7.14205676485706	7.19286905398329	7.2274477428565	7.60053918702284	7.195172222677	7.31568891756203	7.31131425310341	7.79434516849357	7.57886054470147	7.34741783378762	7.22321677079498	7.02719850215183	7.39375802343745	7.45245281943951	7.40673756130057	7.6470851100295	7.1469126420195	7.90185414883508	7.25280349376026	7.61262457639013	7.3519112966641	7.41309887301507	7.5809558406393	7.57143969490666	7.7893790138139	7.26789951458791	7.51716788612622	7.25743436283259	7.62176029799317	7.54355165676093	7.39560712221334	7.51407226726204	7.46788744319571	0.204255310230237
ARHGEF10L	7.04494264066353	6.92125785105739	7.0580434199639	6.85161945913484	7.01436358295895	7.04971885094665	7.08591680553298	6.88914188828774	6.89186237659316	7.12193462849236	7.20347326874409	7.084288813597	7.05808082587493	7.19240552867239	6.89550106538182	6.92627045995211	7.12567762818875	7.09433272366909	7.00112075548048	6.96907868216513	6.80053328610361	7.04176411864415	6.83348636189967	7.07837848197268	7.26111949100233	6.94513802426624	7.03131437432851	6.98512417246172	6.90964103729827	7.09586082820383	6.94957949585498	7.18850877664734	6.98426540527074	7.06222616831467	6.93521822700096	7.06084468625293	7.06773759101708	7.41076660871048	7.06278196160787	7.0760567434924	6.87992886223156	7.17499383198608	7.02659150292749	7.00071131557917	6.84878750328452	6.9768655622733	7.01711981074285	6.9975448797802	7.07387408802595	7.08333601986067	7.12750910391546	0.115554801541895
ARID4A	7.86831531576068	8.11161381977082	8.02904236714311	8.2150373081227	7.95132198188898	8.14373511190728	7.75401646069836	8.02526259995047	8.05118757113202	8.17202828431377	8.08444361092151	8.29226112785745	8.07869802360536	8.26718591351234	8.16745389601013	8.29648937317375	8.13171457241284	8.3455109286506	7.81372608776503	7.91830141593386	8.04214418416299	8.10780963968255	7.94764663598211	8.1994842756285	8.02268363317194	8.45897987747373	7.93191766595355	8.12343860407913	8.18257900051003	8.05039507250399	7.83651704216813	8.51791071549607	8.09079779402847	8.26736446217933	7.93628143929891	8.48087646895954	8.28223370403414	8.15970712799996	8.28507764374068	8.16430982697588	8.22198240262038	8.04480663500403	8.39631465894895	8.03474413238428	7.84655498393942	8.02139147537845	8.14594488030953	8.00957683051517	8.00529876495713	8.09244788988353	8.08679682580298	0.169421478209742
ARL6IP6	8.34791235632657	8.56575760700393	8.34673631907002	8.39640072613653	8.30953498481795	8.15019037731617	8.67800274922184	8.41334205809183	8.4138921451653	8.55913878869728	8.53649412706455	8.65141510671895	8.34552812002286	8.63997258157647	8.50919852726423	8.40445512052767	8.8119971321905	8.87318013829408	8.3309844076456	8.43985471229525	8.31988326652981	8.4888909023667	8.14822594128686	8.46966396375256	8.40768835951198	8.59519495594336	8.33729154217644	8.3659852620008	8.41795216863194	8.12341589956424	8.53517486799553	8.55233977476176	8.49576715134616	8.57696676565048	8.3631766835326	8.60554628408627	8.48052658989805	8.54613536040481	8.31166874650562	8.42451535039627	8.56609867039787	8.41822915965037	8.44662435903349	8.36345371480208	8.41560184287524	8.30705513958929	8.43397034398422	8.54921550251151	8.50059923395798	8.4317856652228	8.77880190243601	0.151996026985215
ATP2B1	7.22451989847419	7.75021019311924	7.53194502312865	7.31137055418621	7.73076963286593	7.65142786691354	7.70889448942543	7.54528637949726	7.93280856972614	7.71008733280073	7.86025510856089	7.80033967730695	7.73724685006696	7.92633840298824	7.74399555114112	7.67956961798865	7.63494379160507	7.96780019550557	7.36366695675117	7.97781394144165	7.85890849321319	7.83497588898205	7.95336609108275	7.94954302280271	7.97017761934432	7.97570672100304	7.42373818407141	7.77015525136528	7.87401727626549	7.98684897875032	7.30676271906837	7.66585221727722	7.2468245584805	7.72237646078234	7.64477144119698	7.65143006277026	7.93463657513732	7.77950059230992	7.98350135241912	7.9030586192994	7.63498396106145	7.75989884958112	7.74667574955118	7.85243646149591	7.31104414653419	7.7672136432215	7.55912431059598	7.38555718588774	7.75212056351095	7.85411533163623	7.82485720665973	0.211684377551564
B3GAT1	6.95939000751251	6.73142744516018	6.80373663581797	6.65118921497446	6.80414734430477	7.0296740092384	6.97560883775316	6.66080999849735	6.74294961858621	7.0564731396157	6.73126514978404	6.94100772021662	6.83532332600031	6.80065753043081	6.85936061249638	6.89177468798796	6.85176778601185	6.70010913944793	6.70275195378524	6.97186214879294	6.82437036222846	6.90887319649634	6.74942515372265	6.74885795427351	6.81974408188298	6.87095841460842	6.75471347311065	7.01978152013097	6.80992849918721	6.9067046888993	6.91765201655354	6.75808347637504	6.92286259702804	6.77272264722237	6.79650743226731	6.67362636037194	6.66141242808815	6.89128801661293	6.86253641848385	6.86853117372168	6.76135775331136	7.25945078423167	7.23484813556129	7.01521338862393	6.68484574077439	7.04505808078326	6.78103557805424	6.94542893242603	6.84992215056558	6.69762475048989	6.8237711552021	0.13507039094442
BACH2	8.24853641973955	8.35210188989978	8.06102408406957	8.19437072437089	8.29424977367206	7.83710108061639	8.00462627605336	7.96212802959967	8.04436425643207	7.90111155755833	7.61570080832513	7.79699177778276	8.03500352695798	8.17349577714974	8.13763756370655	8.00699785057603	7.61385866599216	7.83968189338351	8.66520685056218	8.29050459730955	7.87590311349822	8.01208546368948	8.50554035539703	8.05868187652611	8.23313696672061	8.00195468748652	8.41771168585971	8.17764716209045	7.9436588048469	7.91530638472346	7.70471984211756	7.59527536395001	7.92381723399049	8.14602949101399	8.03436143741271	7.43016408083303	8.108334811356	7.94296676513973	8.02098027571681	7.99322178746634	7.68806648442052	7.74782724503822	7.6832904316946	8.07383398919483	8.02009343322708	7.78352678508578	8.23240981659739	7.61483035198622	8.27861298176521	8.1843896497514	8.17190094737806	0.249391448203103
BMX	6.85279809771518	6.83536657738023	6.87215073308788	6.70150195125778	6.92841917530133	7.36737581326002	6.82724261953178	6.98364571345508	6.68571220334659	7.13530951968263	7.16019312498039	7.04711840073612	7.02440957783442	7.01010209407045	6.92219566708562	6.9433618697363	6.9728426318067	7.16758878694004	6.65038776633102	6.87151730213774	7.00348317450772	7.20250014831871	6.90845819665204	6.91017520496549	6.82566705564077	7.61549075548983	6.89342619163887	6.71988038276866	7.20803128484685	6.94551533419477	7.04114648607389	7.20427206533003	7.54872841136641	6.91403402094105	6.73799725840851	7.46986225169307	6.84715247785077	7.08734352470005	7.1423092004636	6.8526452028461	7.17765214996278	7.14347119047942	7.15981782516106	6.74456984919272	6.86308291738022	6.8163982023702	7.28379599877436	7.24581396879783	7.02683571381092	6.82818545388143	6.76422323900001	0.218447732094823
BTBD11	8.41867553919119	8.16729195947826	8.40895363578411	8.12847474962514	8.30906570913569	8.22639456834865	7.81657826241613	8.17989696556626	8.16527583695123	8.18406353707817	7.79537151250605	8.37723160815651	8.50734831244904	8.15153352772513	8.44671867699495	8.28390663760908	8.14762477305002	7.89978129812443	8.2180151731686	7.92020768555662	8.25164761663821	8.08313954954637	7.6579027524499	7.94571055349992	8.2810575068833	7.98758914060013	8.16708398093203	8.07331268702443	7.95656020925282	8.15316775291156	8.60256490457876	8.57828575809416	8.16097415691386	8.11413903890479	8.3429710600797	8.46575195125736	8.05366329316475	8.49171815938888	8.35955067752827	8.29406624272457	8.0677455247094	8.12305333787405	8.05845229458998	8.38336822881886	8.31886896574807	8.0313438501509	8.23318405239087	8.27014682848497	8.22538920531724	8.4074386033319	8.33502709500163	0.201450145214705
BTLA	8.24870773035175	8.32921358522808	7.87362758463455	8.09268478586048	8.50157785186872	7.84888956069956	8.19235002428258	8.36704211968821	8.15099542756196	8.13882089342336	8.34282217224755	8.0418564989452	7.95594440704847	8.04031734273217	7.63716368696903	7.86143296659352	7.97588696131696	7.90059586269998	8.69406229678355	8.09931223982142	8.00025506369854	8.22041563408388	8.28346304901089	8.42098740456008	8.31303952606368	8.04463146440183	8.32338093954136	8.25329614565989	7.85951937665066	7.87529724241869	7.80707899098433	7.54779111656556	8.16923868798906	7.90111531055251	8.07201463329203	8.00098770702268	8.14165785690528	8.00967749952661	8.0529141705873	8.17826700818371	7.86095029345633	7.67826438292285	7.70203696116507	8.12788437894706	8.48173026320043	8.58921471058425	8.06490965543156	8.03835735573299	8.36132864617846	8.2242297996544	8.01924097816691	0.24203858261536
CEP19	11.2936653019684	11.6954588309307	11.7559443302835	11.5480730681409	11.3072075328622	11.8912950627901	11.7606469722083	11.5343969620847	11.610812188305	11.6658955077945	11.9797482687979	11.893902302415	11.5311451890768	11.7397018729534	11.8716584028492	11.5033264362932	11.7337044069425	11.9503657724967	11.2980040273591	11.9111673302543	11.2786656482858	11.4916560542258	11.9942821424767	11.8362406846187	11.6163857471061	12.2890537009809	11.7053966285374	11.661792507736	11.6354144007659	11.5271836452914	11.1345417744472	11.7521460289718	11.1094200688699	11.9942821424767	11.5572178121058	11.7486543103886	11.9075673992172	11.2803028415855	11.6270148930119	11.5459909832486	11.4061449529496	11.5106212958273	12.0739853601364	11.5235591483639	11.4536773253493	11.5459909832486	11.6184430465463	11.8209450463767	11.717936978555	11.1225137989747	11.6740708766232	0.253000002492352
CACNA2D4	7.32379778717222	7.21792520419515	7.50882870430489	7.31972778808706	7.20693596220063	7.21729424988545	7.19136512169452	7.61773465378068	7.89000254452238	7.2200869961685	7.51200065007146	7.3010656253623	7.38137132938885	7.18043289119981	7.15784840917213	7.57040975192645	7.22068211664277	7.38290376033448	7.41560154678347	7.30198205126153	7.46504094604686	7.35035474414408	7.51146742124431	7.63396900391195	7.34299087380392	7.29859390315183	7.31772910978942	7.38845339956595	7.63027408953762	7.25162602083949	7.45774410357018	7.30624908332738	7.46686637211449	7.36089622632966	7.49845761950294	7.43765885914772	7.40229702124243	7.41205057937913	7.44520910090757	7.45925290404811	7.84517090141394	7.20925510691613	7.22388233421784	7.30250748399946	7.33256404151205	7.04721589694785	7.18008887612594	7.19006089812243	7.31617917256165	7.21111968943238	7.56521615083066	0.168787185207083
CALD1	7.25081436461876	6.96206739070792	6.79362206438405	7.05910819878091	7.00253396545123	7.10775549410488	7.14815790212759	7.16873944211045	6.87238308140463	7.07294473177398	6.90908655949648	7.00124876931449	6.84456078162918	7.22809610504144	6.91126225079248	7.12640760369274	7.06678236554512	6.95648074517657	6.92301961033799	7.19094133950199	6.82074668272385	7.02675064411047	7.02891928565861	6.99153053704574	7.19310748759198	6.93879967590757	6.79622956496731	6.95946872871512	7.05642886854938	7.0965831051548	6.8448745746545	6.97464128623434	7.17005355208454	7.0876228967105	6.85957167731651	7.15353824136681	7.103189428731	6.89605888326191	6.79611373347655	6.85063916747446	7.24081622908899	7.28117047134949	7.11341011641892	6.95770930639921	7.08772938790238	6.88557102765992	7.02364734637331	7.01350772129468	7.11329054460609	7.0007817469749	7.09583440814325	0.129998231797878
CALML4	7.92365546125004	7.44647268049604	7.75895866563797	7.90546594320133	7.4827028770764	7.88589533138298	7.64895299534314	8.04672215599218	7.88158427604566	8.3064510232925	7.86803674842507	7.62400845129262	8.04415424546573	7.83444235247764	7.84598310587347	7.78513360749623	7.47866418797477	8.00436710457148	7.86310283597867	7.60282208121094	7.78833054844001	7.74258214481314	7.93044428300886	7.90254649430919	7.836558238069	7.86802605880902	8.39478461934858	7.7504665370707	8.0526452889947	7.62265763428723	7.86965385004083	7.69305085232368	7.99875039474996	7.82854802144785	7.66522956144113	7.75502152757411	7.77061131043092	7.78790133576021	8.10210434124433	8.00311122720368	8.30885045615954	7.86449542879579	7.75339458334523	7.68518647691146	8.00094681142732	7.87721933026858	7.81866274503684	7.69171963481526	7.80693303393457	7.63853676541764	8.03083068040408	0.195341094415197
CAMK4	7.11479992680637	7.09901264168672	7.23907810685261	7.0423303319229	7.03683804668498	6.98964717695043	6.88719556650596	7.03933694551686	6.77788327479443	7.05211893752887	6.84201943986679	7.17014252103671	7.22505381656484	7.10596388686503	7.14623202248489	7.04626795572307	6.89735330424376	6.79053312073623	7.29141524129335	7.01529321406953	6.98605393157989	7.10663413763272	7.05674893686607	7.01877079585914	7.11069586806036	6.99798997441935	7.0250707476572	7.11007991806402	7.02801725687081	6.96670987727684	7.08944964725898	6.96748503093802	7.03530329575856	6.94916199247745	6.99769920243098	6.96524222890681	6.91772832258606	6.97158408680242	7.14708103284563	7.02702036460236	6.82799840529003	6.98935914875644	7.0502387317438	7.12616682334751	6.99456879708718	7.01433254885486	7.05963468010319	7.06117557448994	7.07668436086106	7.0894727521144	7.03476502152404	0.103419617302942
CAPN12	7.29410667033784	7.53009267318031	7.34422639323519	7.16478008253475	7.45622583872394	7.28547897964811	7.42165688131437	7.12636975222939	7.52841245720177	7.27085404436313	6.87187098561049	7.47326979577432	7.42821629446964	7.36347532531283	7.19581762267489	7.11752730088426	7.67746326474924	7.15480127149469	6.79895890607357	7.37296704466757	7.26852432338243	7.1935479979136	7.40703014192915	7.23457485972081	7.38030986935943	7.48377954889874	7.47993794426658	7.44518139822037	7.24122020557655	7.35481013388921	7.20845424470054	7.08736088533772	7.11763884406213	6.999031570893	7.31976817808698	7.25502968931246	7.52016010243658	7.34229275696141	7.13221358812798	7.35544922113258	7.17530299711238	7.6258435903743	7.15866646889541	7.07053926769009	7.4399438318126	7.55355054193312	7.39462555057438	6.95135700272212	7.45955317927254	6.94485781389418	6.96357649781808	0.197089488240891
CARD17	6.8960182820371	6.86881158921784	6.85809525321491	7.11837334962783	6.76621733038112	7.07187417345091	6.82078251239875	6.8393911330172	6.93475860551568	6.8918554401095	6.8171018244477	6.74015345910523	6.65187994165068	6.92377183716342	6.90910666752737	6.7898419933165	6.90495862560909	7.38391097687916	6.75527837640618	6.9029915347215	6.90672127972783	7.18566372667628	6.76706427319271	6.99504250732401	6.72977412875743	6.96887901985771	6.88378263935128	6.90049017383044	7.16206861831844	7.08407496933866	7.12413027672317	6.84563413533394	7.22541839696456	6.85936649639542	6.77098046124299	6.90876757065686	6.85055422533553	6.79499096212105	7.0215871896031	6.87371515940418	7.20711676591974	6.91025778533022	7.02276872762677	6.83680430136481	6.82166455064522	7.48394294980175	7.07962817597584	6.8701212278509	7.14702855891902	6.94264096744294	6.89288165074024	0.167277104078946
CASP1	10.532584141516	10.3255446909557	10.3398376385949	11.2143427546514	9.99387907302918	10.9447660106538	10.2023484313331	10.4871452721488	10.6817163176598	10.1294169778142	10.4055084847724	10.4008129796843	10.5238183800366	10.5990812444701	10.4707088341667	10.6464244551711	10.2601381921682	11.0416480536335	10.208898531593	10.2251925708474	10.2241748378259	10.4395590832095	10.3341847005361	10.3160388209247	10.4040876010902	10.3671976266882	10.7342647191777	10.2505833499158	10.8274533524569	10.4895868310538	10.8869836596653	10.4208250184696	10.7743367309252	10.4441271016995	10.1383220665807	10.6157812687149	10.1724389541413	10.6157812687149	10.6404034495167	10.3719425687168	10.7871810461167	10.666525270193	10.7181775054604	10.3757049927431	10.2505849190274	10.332034017844	10.6928386963729	10.6100866119292	10.6326309787113	10.4784774618057	10.4747405024292	0.248988624039687
